YearStart,YearEnd,StateAbbr,State,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategoryID1
2021,2021,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,7.8,Overall,Overall,,,CAT1
2021,2021,WI,Wisconsin,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.1,Overall,Overall,,,CAT1
2021,2021,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.1,Overall,Overall,,,CAT1
2021,2021,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,9.5,Overall,Overall,,,CAT1
2021,2021,TX,Texas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.8,Overall,Overall,,,CAT1
2021,2021,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.2,Overall,Overall,,,CAT1
2021,2021,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.9,Overall,Overall,,,CAT1
2021,2021,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,4.9,Overall,Overall,,,CAT1
2021,2021,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,18.9,Overall,Overall,,,CAT1
2021,2021,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.7,Overall,Overall,,,CAT1
2021,2021,VI,U.S. Virgin Islands,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,3.7,Overall,Overall,,,CAT1
2021,2021,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.5,Overall,Overall,,,CAT1
2021,2021,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,9.3,Overall,Overall,,,CAT1
2021,2021,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6,Overall,Overall,,,CAT1
2021,2021,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,7.4,Overall,Overall,,,CAT1
2021,2021,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.6,Overall,Overall,,,CAT1
2021,2021,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.5,Overall,Overall,,,CAT1
2021,2021,NV,Nevada,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.8,Overall,Overall,,,CAT1
2021,2021,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.7,Overall,Overall,,,CAT1
2021,2021,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.2,Overall,Overall,,,CAT1
2021,2021,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,5.8,Overall,Overall,,,CAT1
2021,2021,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.1,Overall,Overall,,,CAT1
2021,2021,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,13.8,Overall,Overall,,,CAT1
2021,2021,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.5,Overall,Overall,,,CAT1
2021,2021,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.5,Overall,Overall,,,CAT1
2021,2021,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.2,Overall,Overall,,,CAT1
2021,2021,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,4.9,Overall,Overall,,,CAT1
2021,2021,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.8,Overall,Overall,,,CAT1
2021,2021,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,5.4,Overall,Overall,,,CAT1
2021,2021,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,6.1,Overall,Overall,,,CAT1
2021,2021,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.9,Overall,Overall,,,CAT1
2021,2021,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,2.5,Overall,Overall,,,CAT1
2021,2021,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,11.1,Overall,Overall,,,CAT1
2021,2021,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.5,Overall,Overall,,,CAT1
2021,2021,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,7.5,Overall,Overall,,,CAT1
2021,2021,MT,Montana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10,Overall,Overall,,,CAT1
2021,2021,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,7.4,Overall,Overall,,,CAT1
2021,2021,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.8,Overall,Overall,,,CAT1
2021,2021,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.3,Overall,Overall,,,CAT1
2021,2021,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,12.3,Overall,Overall,,,CAT1
2021,2021,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.4,Overall,Overall,,,CAT1
2021,2021,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,13.6,Overall,Overall,,,CAT1
2021,2021,HHS6,HHS Region 6,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,5.9,Overall,Overall,,,CAT1
2021,2021,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.5,Overall,Overall,,,CAT1
2021,2021,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.1,Overall,Overall,,,CAT1
2021,2021,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.4,Overall,Overall,,,CAT1
2021,2021,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.2,Overall,Overall,,,CAT1
2021,2021,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.9,Overall,Overall,,,CAT1
2021,2021,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.8,Overall,Overall,,,CAT1
2021,2021,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,12.4,Overall,Overall,,,CAT1
2021,2021,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,16.2,Overall,Overall,,,CAT1
2021,2021,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,16.2,Overall,Overall,,,CAT1
2021,2021,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,7.2,Overall,Overall,,,CAT1
2021,2021,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,16.1,Overall,Overall,,,CAT1
2021,2021,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.9,Overall,Overall,,,CAT1
2021,2021,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.1,Overall,Overall,,,CAT1
2021,2021,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4,Overall,Overall,,,CAT1
2021,2021,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,5.8,Overall,Overall,,,CAT1
2021,2021,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,6.1,Overall,Overall,,,CAT1
2021,2021,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,2.9,Overall,Overall,,,CAT1
2021,2021,HHS6,HHS Region 6,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.5,Overall,Overall,,,CAT1
2021,2021,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.1,Overall,Overall,,,CAT1
2021,2021,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.7,Overall,Overall,,,CAT1
2021,2021,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,3.8,Overall,Overall,,,CAT1
2021,2021,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,8.9,Overall,Overall,,,CAT1
2021,2021,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,16.2,Overall,Overall,,,CAT1
2021,2021,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,6.3,Overall,Overall,,,CAT1
2021,2021,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,6,Overall,Overall,,,CAT1
2021,2021,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,5.3,Overall,Overall,,,CAT1
2021,2021,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.9,Overall,Overall,,,CAT1
2021,2021,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,12.3,Overall,Overall,,,CAT1
2021,2021,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.9,Overall,Overall,,,CAT1
2021,2021,MT,Montana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,8.6,Overall,Overall,,,CAT1
2021,2021,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.6,Overall,Overall,,,CAT1
2021,2021,MT,Montana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.2,Overall,Overall,,,CAT1
2021,2021,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.7,Overall,Overall,,,CAT1
2021,2021,HHS6,HHS Region 6,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,13.2,Overall,Overall,,,CAT1
2021,2021,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.3,Overall,Overall,,,CAT1
2021,2021,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.9,Overall,Overall,,,CAT1
2021,2021,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.9,Overall,Overall,,,CAT1
2021,2021,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.2,Overall,Overall,,,CAT1
2021,2021,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,12.7,Overall,Overall,,,CAT1
2021,2021,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,15,Overall,Overall,,,CAT1
2021,2021,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,4.6,Overall,Overall,,,CAT1
2021,2021,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,9.9,Overall,Overall,,,CAT1
2021,2021,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.6,Overall,Overall,,,CAT1
2021,2021,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,9.5,Overall,Overall,,,CAT1
2021,2021,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.5,Overall,Overall,,,CAT1
2021,2021,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,14.3,Overall,Overall,,,CAT1
2021,2021,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,8,Overall,Overall,,,CAT1
2021,2021,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.8,Overall,Overall,,,CAT1
2021,2021,WI,Wisconsin,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.2,Overall,Overall,,,CAT1
2021,2021,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.2,Overall,Overall,,,CAT1
2021,2021,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3,Overall,Overall,,,CAT1
2021,2021,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,4.9,Overall,Overall,,,CAT1
2021,2021,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,12.2,Overall,Overall,,,CAT1
2021,2021,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.9,Overall,Overall,,,CAT1
2021,2021,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.5,Overall,Overall,,,CAT1
2021,2021,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,11.5,Overall,Overall,,,CAT1
2021,2021,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,18.1,Overall,Overall,,,CAT1
2021,2021,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.1,Overall,Overall,,,CAT1
2021,2021,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,13.2,Overall,Overall,,,CAT1
2022,2022,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,9.4,Overall,Overall,,,CAT1
2022,2022,VI,U.S. Virgin Islands,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,15.8,Overall,Overall,,,CAT1
2022,2022,TX,Texas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6,Overall,Overall,,,CAT1
2022,2022,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,16.1,Overall,Overall,,,CAT1
2022,2022,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,9.8,Overall,Overall,,,CAT1
2022,2022,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,9.6,Overall,Overall,,,CAT1
2022,2022,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,6.8,Overall,Overall,,,CAT1
2022,2022,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.5,Overall,Overall,,,CAT1
2022,2022,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,7.9,Overall,Overall,,,CAT1
2022,2022,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.2,Overall,Overall,,,CAT1
2022,2022,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.7,Overall,Overall,,,CAT1
2022,2022,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.6,Overall,Overall,,,CAT1
2022,2022,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,5.9,Overall,Overall,,,CAT1
2022,2022,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.8,Overall,Overall,,,CAT1
2022,2022,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.2,Overall,Overall,,,CAT1
2022,2022,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,13,Overall,Overall,,,CAT1
2022,2022,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.6,Overall,Overall,,,CAT1
2022,2022,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.3,Overall,Overall,,,CAT1
2022,2022,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,5.7,Overall,Overall,,,CAT1
2022,2022,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,9,Overall,Overall,,,CAT1
2022,2022,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,11.6,Overall,Overall,,,CAT1
2022,2022,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,15.5,Overall,Overall,,,CAT1
2022,2022,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,7.7,Overall,Overall,,,CAT1
2022,2022,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,4.7,Overall,Overall,,,CAT1
2022,2022,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.4,Overall,Overall,,,CAT1
2022,2022,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.8,Overall,Overall,,,CAT1
2022,2022,HHS4,HHS Region 4,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,7.1,Overall,Overall,,,CAT1
2022,2022,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4,Overall,Overall,,,CAT1
2022,2022,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,6,Overall,Overall,,,CAT1
2022,2022,VI,U.S. Virgin Islands,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,8.4,Overall,Overall,,,CAT1
2022,2022,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.4,Overall,Overall,,,CAT1
2022,2022,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,7.1,Overall,Overall,,,CAT1
2022,2022,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,9.1,Overall,Overall,,,CAT1
2022,2022,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.4,Overall,Overall,,,CAT1
2022,2022,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,11.1,Overall,Overall,,,CAT1
2022,2022,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,8.8,Overall,Overall,,,CAT1
2022,2022,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,5.4,Overall,Overall,,,CAT1
2022,2022,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.1,Overall,Overall,,,CAT1
2022,2022,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.4,Overall,Overall,,,CAT1
2022,2022,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,11,Overall,Overall,,,CAT1
2022,2022,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,7.4,Overall,Overall,,,CAT1
2022,2022,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,9.2,Overall,Overall,,,CAT1
2022,2022,HHS6,HHS Region 6,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.8,Overall,Overall,,,CAT1
2022,2022,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.1,Overall,Overall,,,CAT1
2022,2022,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,9,Overall,Overall,,,CAT1
2022,2022,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.5,Overall,Overall,,,CAT1
2022,2022,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.7,Overall,Overall,,,CAT1
2022,2022,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.9,Overall,Overall,,,CAT1
2022,2022,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,13.9,Overall,Overall,,,CAT1
2022,2022,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,11.8,Overall,Overall,,,CAT1
2022,2022,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,11.5,Overall,Overall,,,CAT1
2022,2022,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,6.8,Overall,Overall,,,CAT1
2022,2022,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.2,Overall,Overall,,,CAT1
2022,2022,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,8.4,Overall,Overall,,,CAT1
